1584776658,i00m5ikk,1017524550,1018393882,1631493,1631493,8
417803329,452f4p9y,1001742179,1094830806,0,39222,8
1209884869,id9fae63,989340060,1209573274,0,8980836,472686
2035732699,hba9buqf,749323330,750528344,33590,0,4
1892780496,y4lxgd9x,671405348,1009919351,0,4507690,4
286673482,fe0gksjj,745854661,1209588483,0,260803141043,513819
1209884869,07fpduah,652934037,1209599321,0,28109880,1221948
6758055,v7c427km,400544093,1186078602,0,168485,179
286673482,28aokwcv,397160501,1199187789,4210472,89248233,830
1969668524,1bc6dcn2,393672664,1123274412,0,7748521,12
1807130425,ooekaq58,260328085,1209587709,0,5548986,223515
1328650709,rxqfu8ru,233302484,994544303,328458,328458,118
1328650709,f7tsttd3,225076451,226311452,1569189,0,4
1783018704,69mpjy7t,235410736,1209467504,0,8847142642,34341
1783018704,9lh795f6,329055801,1191805758,17335766,101693810,436
1268231950,o1ew9u9r,304253951,1000529711,6737251,6737251,88
1930797304,lkp8k27d,925670520,1008465742,0,50494418,41
285655120,qks8j0i9,86345056,431944020,254247,0,12
286673482,kfq0rm29,297939299,662353581,0,37458266,18
1930797304,um9lesb8,65788574,1189009174,0,748269,18
1807130425,uao8lwl4,291605015,1194461001,0,134788,5467
748788361,b06yw5cj,740729836,740744836,0,524,2
219371726,t05fftkt,109406136,1201438149,406877,0,117
219371726,xpwwpp1i,32419784,490629249,465028360,0,110632
390794418,piii1ahe,36642576,729939380,0,578461,27
1209884869,q8act97c,315340250,1209595306,0,63777394,2792944
1293605077,h3mj1m37,1013168606,1209529319,68779232,0,736
1783018704,tm5yisjh,150494212,914019041,0,986190,31
1807130425,yoyyuku9,259528293,1209571945,0,33074916,1405276
1209884869,m4tj3w87,290315544,1209576304,0,45047618,1826810
1783018704,j1x16sfm,313914904,947755952,140607244,785587199,2466
659475965,oc03x0xw,9806308,1209175406,0,0,496
1969668524,4cxqpun0,4164455,1126298410,0,6716863,28
571471225,l1ctt0ii,386001350,642135918,0,7272820778,4855
1209884869,bd7yluwq,652934194,1209599281,0,28004058,1218690
1783018704,yb03jjf2,293455364,1011905415,0,374610527,2561
1783018704,g6j39i87,295994119,812435716,0,37471350,32
206601614,ttuvxh6o,638819663,641396515,1397629,0,9
1221439703,6a6sty8v,307011435,997820255,971766443,0,238
236706217,wvhbk430,321977062,722658327,58107480,57335921,22
1783018704,7onnbfho,310292977,1209473820,0,447780309327,559780
1783018704,pbonqbjo,390683129,915428656,0,0,15
1209884869,14pyyual,315341144,1209592336,0,64551322,2824615
286673482,bbxh4lqa,390858479,990292115,0,164582,17
